customer_id,predicted_churn_probability,risk_bucket,age,customer_tenure_months,current_premium,num_policies,recommended_action
36786,0.2078,4_Bajo,32,78,788.53,1,Cross-sell prioritario (mono-póliza estable)
36787,0.2633,4_Bajo,36,107,1558.47,1,Cross-sell prioritario (mono-póliza estable)
36791,0.3336,4_Bajo,83,171,1338.21,1,Cross-sell prioritario (mono-póliza estable)
36792,0.2779,4_Bajo,74,53,1214.5,1,Cross-sell prioritario (mono-póliza estable)
36794,0.1737,4_Bajo,50,64,1460.56,1,Cross-sell prioritario (mono-póliza estable)
36797,0.3319,4_Bajo,43,104,1572.52,1,Cross-sell prioritario (mono-póliza estable)
36799,0.2,4_Bajo,62,157,549.17,1,Cross-sell prioritario (mono-póliza estable)
36800,0.165,4_Bajo,47,63,1595.52,1,Cross-sell prioritario (mono-póliza estable)
36802,0.2532,4_Bajo,68,104,660.08,1,Cross-sell prioritario (mono-póliza estable)
36803,0.1202,4_Bajo,41,58,600.66,1,Cross-sell prioritario (mono-póliza estable)
36806,0.1943,4_Bajo,24,56,523.75,1,Cross-sell prioritario (mono-póliza estable)
36807,0.2616,4_Bajo,82,25,787.24,1,Cross-sell prioritario (mono-póliza estable)
36810,0.2644,4_Bajo,32,123,555.4,1,Cross-sell prioritario (mono-póliza estable)
36811,0.1947,4_Bajo,54,134,1684.43,1,Cross-sell prioritario (mono-póliza estable)
36813,0.2162,4_Bajo,85,150,880.92,1,Cross-sell prioritario (mono-póliza estable)
36824,0.1682,4_Bajo,60,172,300.63,1,Cross-sell prioritario (mono-póliza estable)
36825,0.297,4_Bajo,60,68,1175.04,1,Cross-sell prioritario (mono-póliza estable)
36826,0.3292,4_Bajo,84,169,512.01,1,Cross-sell prioritario (mono-póliza estable)
36831,0.2606,4_Bajo,31,179,807.88,1,Cross-sell prioritario (mono-póliza estable)
36832,0.2921,4_Bajo,52,108,823.53,1,Cross-sell prioritario (mono-póliza estable)
36843,0.1885,4_Bajo,36,148,881.96,1,Cross-sell prioritario (mono-póliza estable)
36846,0.2905,4_Bajo,64,15,739.73,1,Cross-sell prioritario (mono-póliza estable)
36851,0.2302,4_Bajo,32,170,898.52,1,Cross-sell prioritario (mono-póliza estable)
36855,0.2477,4_Bajo,59,37,998.64,1,Cross-sell prioritario (mono-póliza estable)
36859,0.246,4_Bajo,42,62,957.94,1,Cross-sell prioritario (mono-póliza estable)
36868,0.1396,4_Bajo,58,126,636.87,1,Cross-sell prioritario (mono-póliza estable)
36876,0.3127,4_Bajo,80,92,1850.33,1,Cross-sell prioritario (mono-póliza estable)
36884,0.3397,4_Bajo,32,136,1428.81,1,Cross-sell prioritario (mono-póliza estable)
36888,0.3438,4_Bajo,56,159,1493.26,1,Cross-sell prioritario (mono-póliza estable)
36891,0.3334,4_Bajo,19,29,809.02,1,Cross-sell prioritario (mono-póliza estable)
36892,0.3044,4_Bajo,22,162,1332.64,1,Cross-sell prioritario (mono-póliza estable)
36894,0.2423,4_Bajo,51,93,1018.72,1,Cross-sell prioritario (mono-póliza estable)
36897,0.127,4_Bajo,46,130,1414.2,1,Cross-sell prioritario (mono-póliza estable)
36900,0.1993,4_Bajo,41,72,1112.74,1,Cross-sell prioritario (mono-póliza estable)
36912,0.3484,4_Bajo,81,70,642.62,1,Cross-sell prioritario (mono-póliza estable)
36916,0.1316,4_Bajo,38,110,765.86,1,Cross-sell prioritario (mono-póliza estable)
36920,0.3253,4_Bajo,53,87,1614.85,1,Cross-sell prioritario (mono-póliza estable)
36922,0.3103,4_Bajo,36,74,1052.85,1,Cross-sell prioritario (mono-póliza estable)
36925,0.2442,4_Bajo,49,122,1500.79,1,Cross-sell prioritario (mono-póliza estable)
36926,0.2442,4_Bajo,38,99,215.21,1,Cross-sell prioritario (mono-póliza estable)
36927,0.1555,4_Bajo,23,133,1288.09,1,Cross-sell prioritario (mono-póliza estable)
36930,0.2818,4_Bajo,71,146,860.12,1,Cross-sell prioritario (mono-póliza estable)
36940,0.1296,4_Bajo,46,140,1003.39,1,Cross-sell prioritario (mono-póliza estable)
36941,0.1546,4_Bajo,68,147,2030.79,1,Cross-sell prioritario (mono-póliza estable)
36942,0.2628,4_Bajo,48,75,1409.41,1,Cross-sell prioritario (mono-póliza estable)
36945,0.2518,4_Bajo,37,18,639.71,1,Cross-sell prioritario (mono-póliza estable)
36946,0.329,4_Bajo,75,84,1109.74,1,Cross-sell prioritario (mono-póliza estable)
36950,0.2428,4_Bajo,61,147,1174.01,1,Cross-sell prioritario (mono-póliza estable)
36951,0.0904,4_Bajo,47,132,1354.68,1,Cross-sell prioritario (mono-póliza estable)
36958,0.1471,4_Bajo,66,94,1647.83,1,Cross-sell prioritario (mono-póliza estable)
36959,0.3449,4_Bajo,32,99,787.09,1,Cross-sell prioritario (mono-póliza estable)
36963,0.3276,4_Bajo,37,112,1005.33,1,Cross-sell prioritario (mono-póliza estable)
36964,0.1391,4_Bajo,43,58,1794.88,1,Cross-sell prioritario (mono-póliza estable)
36967,0.2926,4_Bajo,50,148,853.69,1,Cross-sell prioritario (mono-póliza estable)
36969,0.2687,4_Bajo,84,96,1532.3,1,Cross-sell prioritario (mono-póliza estable)
36972,0.2528,4_Bajo,41,97,828.18,1,Cross-sell prioritario (mono-póliza estable)
36986,0.3322,4_Bajo,18,140,1355.56,1,Cross-sell prioritario (mono-póliza estable)
36991,0.219,4_Bajo,23,81,740.26,1,Cross-sell prioritario (mono-póliza estable)
36994,0.3074,4_Bajo,24,61,806.54,1,Cross-sell prioritario (mono-póliza estable)
36996,0.2938,4_Bajo,61,81,1189.63,1,Cross-sell prioritario (mono-póliza estable)
37004,0.2528,4_Bajo,71,143,899.85,1,Cross-sell prioritario (mono-póliza estable)
37008,0.3117,4_Bajo,26,45,1766.59,1,Cross-sell prioritario (mono-póliza estable)
37012,0.2154,4_Bajo,63,145,1367.03,1,Cross-sell prioritario (mono-póliza estable)
37016,0.3195,4_Bajo,39,97,1236.96,1,Cross-sell prioritario (mono-póliza estable)
37024,0.2544,4_Bajo,52,100,660.9,1,Cross-sell prioritario (mono-póliza estable)
37028,0.3488,4_Bajo,33,164,1359.18,1,Cross-sell prioritario (mono-póliza estable)
37029,0.2776,4_Bajo,57,38,621.0,1,Cross-sell prioritario (mono-póliza estable)
37032,0.2797,4_Bajo,69,48,888.56,1,Cross-sell prioritario (mono-póliza estable)
37034,0.2023,4_Bajo,66,106,1392.29,1,Cross-sell prioritario (mono-póliza estable)
37038,0.2181,4_Bajo,62,176,1120.74,1,Cross-sell prioritario (mono-póliza estable)
37040,0.1964,4_Bajo,39,143,1340.52,1,Cross-sell prioritario (mono-póliza estable)
37045,0.1771,4_Bajo,27,102,1418.43,1,Cross-sell prioritario (mono-póliza estable)
37050,0.3457,4_Bajo,55,22,1148.34,1,Cross-sell prioritario (mono-póliza estable)
37051,0.2663,4_Bajo,18,85,1126.4,1,Cross-sell prioritario (mono-póliza estable)
37053,0.1319,4_Bajo,40,69,1366.19,1,Cross-sell prioritario (mono-póliza estable)
37059,0.3352,4_Bajo,36,16,953.61,1,Cross-sell prioritario (mono-póliza estable)
37063,0.2889,4_Bajo,26,143,1251.18,1,Cross-sell prioritario (mono-póliza estable)
37067,0.1507,4_Bajo,55,22,991.81,1,Cross-sell prioritario (mono-póliza estable)
37072,0.1832,4_Bajo,22,132,187.4,1,Cross-sell prioritario (mono-póliza estable)
37075,0.3009,4_Bajo,72,173,901.09,1,Cross-sell prioritario (mono-póliza estable)
37076,0.2624,4_Bajo,73,119,1271.01,1,Cross-sell prioritario (mono-póliza estable)
37077,0.3148,4_Bajo,66,165,864.37,1,Cross-sell prioritario (mono-póliza estable)
37083,0.323,4_Bajo,34,38,1513.86,1,Cross-sell prioritario (mono-póliza estable)
37086,0.3081,4_Bajo,68,21,844.9,1,Cross-sell prioritario (mono-póliza estable)
37092,0.2169,4_Bajo,61,140,344.43,1,Cross-sell prioritario (mono-póliza estable)
37094,0.1199,4_Bajo,26,141,1213.72,1,Cross-sell prioritario (mono-póliza estable)
37097,0.228,4_Bajo,62,174,1111.65,1,Cross-sell prioritario (mono-póliza estable)
37098,0.2213,4_Bajo,40,144,957.06,1,Cross-sell prioritario (mono-póliza estable)
37101,0.2182,4_Bajo,28,66,793.73,1,Cross-sell prioritario (mono-póliza estable)
37103,0.2768,4_Bajo,29,69,1555.85,1,Cross-sell prioritario (mono-póliza estable)
37104,0.3076,4_Bajo,40,89,1579.39,1,Cross-sell prioritario (mono-póliza estable)
37105,0.2789,4_Bajo,52,62,1054.35,1,Cross-sell prioritario (mono-póliza estable)
37113,0.1838,4_Bajo,58,107,1265.45,1,Cross-sell prioritario (mono-póliza estable)
37116,0.202,4_Bajo,33,160,868.37,1,Cross-sell prioritario (mono-póliza estable)
37119,0.2292,4_Bajo,37,122,782.7,1,Cross-sell prioritario (mono-póliza estable)
37121,0.3195,4_Bajo,53,120,1126.42,1,Cross-sell prioritario (mono-póliza estable)
37122,0.1665,4_Bajo,45,83,194.03,1,Cross-sell prioritario (mono-póliza estable)
37126,0.3195,4_Bajo,39,122,1031.12,1,Cross-sell prioritario (mono-póliza estable)
37130,0.2017,4_Bajo,59,150,1408.85,1,Cross-sell prioritario (mono-póliza estable)
37134,0.2498,4_Bajo,60,126,1341.62,1,Cross-sell prioritario (mono-póliza estable)
37135,0.1829,4_Bajo,78,22,1613.82,1,Cross-sell prioritario (mono-póliza estable)
37139,0.3405,4_Bajo,62,117,1175.5,1,Cross-sell prioritario (mono-póliza estable)
37140,0.2654,4_Bajo,51,143,1445.26,1,Cross-sell prioritario (mono-póliza estable)
37141,0.2744,4_Bajo,82,175,1330.28,1,Cross-sell prioritario (mono-póliza estable)
37142,0.2293,4_Bajo,69,80,998.52,1,Cross-sell prioritario (mono-póliza estable)
37143,0.2341,4_Bajo,38,136,1228.05,1,Cross-sell prioritario (mono-póliza estable)
37151,0.2792,4_Bajo,61,87,861.0,1,Cross-sell prioritario (mono-póliza estable)
37157,0.3155,4_Bajo,58,13,1600.79,1,Cross-sell prioritario (mono-póliza estable)
37158,0.329,4_Bajo,79,79,802.65,1,Cross-sell prioritario (mono-póliza estable)
37178,0.3346,4_Bajo,24,174,1005.14,1,Cross-sell prioritario (mono-póliza estable)
37182,0.2423,4_Bajo,40,17,1602.22,1,Cross-sell prioritario (mono-póliza estable)
37184,0.3132,4_Bajo,39,135,279.83,1,Cross-sell prioritario (mono-póliza estable)
37186,0.1359,4_Bajo,47,171,1384.32,1,Cross-sell prioritario (mono-póliza estable)
37200,0.2645,4_Bajo,42,12,1684.61,1,Cross-sell prioritario (mono-póliza estable)
37208,0.1943,4_Bajo,63,63,1746.35,1,Cross-sell prioritario (mono-póliza estable)
37213,0.2052,4_Bajo,79,127,1197.37,1,Cross-sell prioritario (mono-póliza estable)
37222,0.1865,4_Bajo,57,134,1019.03,1,Cross-sell prioritario (mono-póliza estable)
37223,0.3133,4_Bajo,37,97,1333.53,1,Cross-sell prioritario (mono-póliza estable)
37225,0.2369,4_Bajo,52,168,449.22,1,Cross-sell prioritario (mono-póliza estable)
37226,0.1521,4_Bajo,45,177,1325.67,1,Cross-sell prioritario (mono-póliza estable)
37232,0.2041,4_Bajo,40,35,1056.01,1,Cross-sell prioritario (mono-póliza estable)
37235,0.1638,4_Bajo,39,162,1517.94,1,Cross-sell prioritario (mono-póliza estable)
37237,0.2921,4_Bajo,84,130,775.73,1,Cross-sell prioritario (mono-póliza estable)
37239,0.1315,4_Bajo,37,160,1429.96,1,Cross-sell prioritario (mono-póliza estable)
37240,0.1524,4_Bajo,73,44,1069.89,1,Cross-sell prioritario (mono-póliza estable)
37241,0.2967,4_Bajo,30,117,818.06,1,Cross-sell prioritario (mono-póliza estable)
37243,0.1711,4_Bajo,53,139,1227.6,1,Cross-sell prioritario (mono-póliza estable)
37244,0.1493,4_Bajo,73,165,417.28,1,Cross-sell prioritario (mono-póliza estable)
37248,0.3344,4_Bajo,57,96,660.64,1,Cross-sell prioritario (mono-póliza estable)
37249,0.324,4_Bajo,64,160,1020.93,1,Cross-sell prioritario (mono-póliza estable)
37253,0.1913,4_Bajo,49,157,1009.34,1,Cross-sell prioritario (mono-póliza estable)
37258,0.3446,4_Bajo,30,67,313.11,1,Cross-sell prioritario (mono-póliza estable)
37259,0.2948,4_Bajo,56,18,1293.86,1,Cross-sell prioritario (mono-póliza estable)
37260,0.1567,4_Bajo,72,96,1521.2,1,Cross-sell prioritario (mono-póliza estable)
37262,0.3449,4_Bajo,33,134,120.0,1,Cross-sell prioritario (mono-póliza estable)
37263,0.3444,4_Bajo,47,125,644.17,1,Cross-sell prioritario (mono-póliza estable)
37272,0.1508,4_Bajo,71,126,1971.56,1,Cross-sell prioritario (mono-póliza estable)
37273,0.2891,4_Bajo,64,84,1139.75,1,Cross-sell prioritario (mono-póliza estable)
37274,0.3247,4_Bajo,72,167,914.55,1,Cross-sell prioritario (mono-póliza estable)
37275,0.2524,4_Bajo,51,141,1088.33,1,Cross-sell prioritario (mono-póliza estable)
37283,0.2023,4_Bajo,66,85,1216.75,1,Cross-sell prioritario (mono-póliza estable)
37286,0.195,4_Bajo,65,134,1370.52,1,Cross-sell prioritario (mono-póliza estable)
37290,0.1411,4_Bajo,59,145,299.84,1,Cross-sell prioritario (mono-póliza estable)
37291,0.185,4_Bajo,42,162,944.62,1,Cross-sell prioritario (mono-póliza estable)
37292,0.222,4_Bajo,44,110,835.73,1,Cross-sell prioritario (mono-póliza estable)
37297,0.2985,4_Bajo,41,35,1150.38,1,Cross-sell prioritario (mono-póliza estable)
37299,0.234,4_Bajo,20,37,914.55,1,Cross-sell prioritario (mono-póliza estable)
37304,0.2054,4_Bajo,71,47,964.57,1,Cross-sell prioritario (mono-póliza estable)
37311,0.278,4_Bajo,58,29,1776.28,1,Cross-sell prioritario (mono-póliza estable)
37312,0.2159,4_Bajo,59,164,1914.66,1,Cross-sell prioritario (mono-póliza estable)
37319,0.2269,4_Bajo,34,136,933.94,1,Cross-sell prioritario (mono-póliza estable)
37325,0.303,4_Bajo,37,174,520.83,1,Cross-sell prioritario (mono-póliza estable)
37328,0.3011,4_Bajo,63,167,839.6,1,Cross-sell prioritario (mono-póliza estable)
37332,0.1899,4_Bajo,52,94,881.25,1,Cross-sell prioritario (mono-póliza estable)
37334,0.1562,4_Bajo,37,97,1075.16,1,Cross-sell prioritario (mono-póliza estable)
37335,0.2389,4_Bajo,75,70,1502.11,1,Cross-sell prioritario (mono-póliza estable)
37337,0.3292,4_Bajo,37,50,931.12,1,Cross-sell prioritario (mono-póliza estable)
37346,0.23,4_Bajo,37,122,1100.32,1,Cross-sell prioritario (mono-póliza estable)
37348,0.194,4_Bajo,61,151,961.4,1,Cross-sell prioritario (mono-póliza estable)
37362,0.3376,4_Bajo,81,100,1082.66,1,Cross-sell prioritario (mono-póliza estable)
37368,0.1932,4_Bajo,52,147,771.7,1,Cross-sell prioritario (mono-póliza estable)
37371,0.2474,4_Bajo,64,13,924.86,1,Cross-sell prioritario (mono-póliza estable)
37373,0.1736,4_Bajo,79,72,1270.97,1,Cross-sell prioritario (mono-póliza estable)
37374,0.2701,4_Bajo,23,171,1726.74,1,Cross-sell prioritario (mono-póliza estable)
37383,0.2432,4_Bajo,61,118,1344.27,1,Cross-sell prioritario (mono-póliza estable)
37385,0.2234,4_Bajo,32,78,672.84,1,Cross-sell prioritario (mono-póliza estable)
37389,0.2776,4_Bajo,52,123,1208.85,1,Cross-sell prioritario (mono-póliza estable)
37398,0.2679,4_Bajo,42,72,1040.46,1,Cross-sell prioritario (mono-póliza estable)
37400,0.1838,4_Bajo,46,133,954.51,1,Cross-sell prioritario (mono-póliza estable)
37401,0.1752,4_Bajo,40,32,1381.54,1,Cross-sell prioritario (mono-póliza estable)
37402,0.2464,4_Bajo,55,142,1247.73,1,Cross-sell prioritario (mono-póliza estable)
37407,0.1512,4_Bajo,48,87,674.38,1,Cross-sell prioritario (mono-póliza estable)
37408,0.2191,4_Bajo,36,170,1690.95,1,Cross-sell prioritario (mono-póliza estable)
37409,0.1813,4_Bajo,50,25,1097.49,1,Cross-sell prioritario (mono-póliza estable)
37411,0.2141,4_Bajo,63,94,989.83,1,Cross-sell prioritario (mono-póliza estable)
37419,0.2713,4_Bajo,66,109,897.26,1,Cross-sell prioritario (mono-póliza estable)
37423,0.2565,4_Bajo,51,142,839.39,1,Cross-sell prioritario (mono-póliza estable)
37424,0.1777,4_Bajo,48,179,543.63,1,Cross-sell prioritario (mono-póliza estable)
37425,0.3237,4_Bajo,27,118,995.11,1,Cross-sell prioritario (mono-póliza estable)
37429,0.1164,4_Bajo,54,163,535.33,1,Cross-sell prioritario (mono-póliza estable)
37437,0.1992,4_Bajo,29,47,1292.43,1,Cross-sell prioritario (mono-póliza estable)
37443,0.1434,4_Bajo,42,25,960.28,1,Cross-sell prioritario (mono-póliza estable)
37459,0.3339,4_Bajo,28,170,2449.95,1,Cross-sell prioritario (mono-póliza estable)
37461,0.3168,4_Bajo,21,108,869.64,1,Cross-sell prioritario (mono-póliza estable)
37467,0.2624,4_Bajo,76,132,646.51,1,Cross-sell prioritario (mono-póliza estable)
37478,0.1758,4_Bajo,39,174,1694.89,1,Cross-sell prioritario (mono-póliza estable)
37479,0.3034,4_Bajo,44,108,1062.28,1,Cross-sell prioritario (mono-póliza estable)
37480,0.1668,4_Bajo,22,129,1520.21,1,Cross-sell prioritario (mono-póliza estable)
37481,0.2727,4_Bajo,65,178,1104.3,1,Cross-sell prioritario (mono-póliza estable)
37486,0.1955,4_Bajo,48,175,524.06,1,Cross-sell prioritario (mono-póliza estable)
37488,0.2052,4_Bajo,82,115,251.25,1,Cross-sell prioritario (mono-póliza estable)
37492,0.3315,4_Bajo,80,136,1498.37,1,Cross-sell prioritario (mono-póliza estable)
37494,0.2696,4_Bajo,45,30,683.25,1,Cross-sell prioritario (mono-póliza estable)
37498,0.3328,4_Bajo,25,140,143.37,1,Cross-sell prioritario (mono-póliza estable)
37500,0.1632,4_Bajo,42,156,791.94,1,Cross-sell prioritario (mono-póliza estable)
37501,0.2042,4_Bajo,74,57,300.98,1,Cross-sell prioritario (mono-póliza estable)
37508,0.3229,4_Bajo,19,89,957.92,1,Cross-sell prioritario (mono-póliza estable)
37518,0.3137,4_Bajo,35,134,1283.23,1,Cross-sell prioritario (mono-póliza estable)
37526,0.2227,4_Bajo,68,148,1154.65,1,Cross-sell prioritario (mono-póliza estable)
37531,0.2578,4_Bajo,19,54,1000.64,1,Cross-sell prioritario (mono-póliza estable)
37536,0.3499,4_Bajo,78,108,1432.49,1,Cross-sell prioritario (mono-póliza estable)
37543,0.1643,4_Bajo,77,160,744.59,1,Cross-sell prioritario (mono-póliza estable)
37549,0.2684,4_Bajo,57,55,1273.56,1,Cross-sell prioritario (mono-póliza estable)
37550,0.2597,4_Bajo,58,27,387.43,1,Cross-sell prioritario (mono-póliza estable)
37557,0.2759,4_Bajo,38,143,1893.5,1,Cross-sell prioritario (mono-póliza estable)
37559,0.3155,4_Bajo,63,117,1541.88,1,Cross-sell prioritario (mono-póliza estable)
37563,0.2819,4_Bajo,61,171,1839.19,1,Cross-sell prioritario (mono-póliza estable)
37583,0.1662,4_Bajo,57,46,1149.16,1,Cross-sell prioritario (mono-póliza estable)
37586,0.2212,4_Bajo,60,34,648.98,1,Cross-sell prioritario (mono-póliza estable)
37590,0.2022,4_Bajo,36,73,1078.1,1,Cross-sell prioritario (mono-póliza estable)
37595,0.1656,4_Bajo,73,50,1134.77,1,Cross-sell prioritario (mono-póliza estable)
37617,0.2432,4_Bajo,70,48,1015.88,1,Cross-sell prioritario (mono-póliza estable)
37626,0.2318,4_Bajo,79,97,902.86,1,Cross-sell prioritario (mono-póliza estable)
37629,0.3076,4_Bajo,62,63,1491.16,1,Cross-sell prioritario (mono-póliza estable)
37630,0.3485,4_Bajo,56,158,778.85,1,Cross-sell prioritario (mono-póliza estable)
37634,0.3083,4_Bajo,66,135,967.97,1,Cross-sell prioritario (mono-póliza estable)
37638,0.1588,4_Bajo,59,28,788.56,1,Cross-sell prioritario (mono-póliza estable)
37640,0.2434,4_Bajo,72,53,540.5,1,Cross-sell prioritario (mono-póliza estable)
37643,0.3245,4_Bajo,40,100,635.33,1,Cross-sell prioritario (mono-póliza estable)
37647,0.3192,4_Bajo,23,51,840.44,1,Cross-sell prioritario (mono-póliza estable)
37651,0.2798,4_Bajo,64,124,863.27,1,Cross-sell prioritario (mono-póliza estable)
37655,0.3052,4_Bajo,75,104,1912.19,1,Cross-sell prioritario (mono-póliza estable)
37658,0.2192,4_Bajo,64,156,839.51,1,Cross-sell prioritario (mono-póliza estable)
37661,0.2725,4_Bajo,73,120,1755.38,1,Cross-sell prioritario (mono-póliza estable)
37668,0.3266,4_Bajo,53,118,880.82,1,Cross-sell prioritario (mono-póliza estable)
37670,0.1548,4_Bajo,31,174,798.99,1,Cross-sell prioritario (mono-póliza estable)
37676,0.3297,4_Bajo,53,121,1146.81,1,Cross-sell prioritario (mono-póliza estable)
37679,0.2732,4_Bajo,71,121,1048.32,1,Cross-sell prioritario (mono-póliza estable)
37682,0.1883,4_Bajo,64,28,1021.64,1,Cross-sell prioritario (mono-póliza estable)
37683,0.3395,4_Bajo,79,132,218.16,1,Cross-sell prioritario (mono-póliza estable)
37685,0.29,4_Bajo,82,77,745.34,1,Cross-sell prioritario (mono-póliza estable)
37690,0.2392,4_Bajo,38,29,868.43,1,Cross-sell prioritario (mono-póliza estable)
37695,0.3396,4_Bajo,18,174,1289.14,1,Cross-sell prioritario (mono-póliza estable)
37705,0.1875,4_Bajo,29,66,951.71,1,Cross-sell prioritario (mono-póliza estable)
37713,0.1179,4_Bajo,60,78,855.12,1,Cross-sell prioritario (mono-póliza estable)
37719,0.2438,4_Bajo,53,23,305.72,1,Cross-sell prioritario (mono-póliza estable)
37724,0.3145,4_Bajo,27,71,800.47,1,Cross-sell prioritario (mono-póliza estable)
37727,0.2892,4_Bajo,85,129,2333.35,1,Cross-sell prioritario (mono-póliza estable)
37728,0.3347,4_Bajo,76,21,854.0,1,Cross-sell prioritario (mono-póliza estable)
37729,0.2643,4_Bajo,36,164,893.82,1,Cross-sell prioritario (mono-póliza estable)
37736,0.3304,4_Bajo,64,164,473.13,1,Cross-sell prioritario (mono-póliza estable)
37738,0.2331,4_Bajo,25,112,1718.29,1,Cross-sell prioritario (mono-póliza estable)
37741,0.2985,4_Bajo,74,102,1007.39,1,Cross-sell prioritario (mono-póliza estable)
37742,0.2585,4_Bajo,45,172,1750.56,1,Cross-sell prioritario (mono-póliza estable)
37743,0.3087,4_Bajo,46,119,1190.37,1,Cross-sell prioritario (mono-póliza estable)
37746,0.3068,4_Bajo,67,150,635.32,1,Cross-sell prioritario (mono-póliza estable)
37755,0.2078,4_Bajo,32,177,1446.2,1,Cross-sell prioritario (mono-póliza estable)
37756,0.2154,4_Bajo,22,29,649.88,1,Cross-sell prioritario (mono-póliza estable)
37758,0.1224,4_Bajo,51,164,1114.18,1,Cross-sell prioritario (mono-póliza estable)
37759,0.3067,4_Bajo,68,36,1269.33,1,Cross-sell prioritario (mono-póliza estable)
37760,0.3344,4_Bajo,51,121,1027.05,1,Cross-sell prioritario (mono-póliza estable)
37764,0.3398,4_Bajo,60,103,2038.92,1,Cross-sell prioritario (mono-póliza estable)
37765,0.1928,4_Bajo,33,124,1115.35,1,Cross-sell prioritario (mono-póliza estable)
37769,0.1927,4_Bajo,70,84,1763.55,1,Cross-sell prioritario (mono-póliza estable)
37773,0.2884,4_Bajo,53,78,669.0,1,Cross-sell prioritario (mono-póliza estable)
37774,0.2227,4_Bajo,57,147,2100.87,1,Cross-sell prioritario (mono-póliza estable)
37775,0.2132,4_Bajo,60,167,1158.59,1,Cross-sell prioritario (mono-póliza estable)
37776,0.2193,4_Bajo,28,159,654.01,1,Cross-sell prioritario (mono-póliza estable)
37783,0.2426,4_Bajo,63,147,920.64,1,Cross-sell prioritario (mono-póliza estable)
37788,0.2993,4_Bajo,25,111,1343.59,1,Cross-sell prioritario (mono-póliza estable)
37793,0.2338,4_Bajo,38,133,679.1,1,Cross-sell prioritario (mono-póliza estable)
37794,0.1903,4_Bajo,68,70,1462.02,1,Cross-sell prioritario (mono-póliza estable)
37800,0.2768,4_Bajo,57,154,1695.96,1,Cross-sell prioritario (mono-póliza estable)
37802,0.2275,4_Bajo,65,43,907.51,1,Cross-sell prioritario (mono-póliza estable)
37810,0.286,4_Bajo,45,42,866.17,1,Cross-sell prioritario (mono-póliza estable)
37813,0.2469,4_Bajo,67,38,755.46,1,Cross-sell prioritario (mono-póliza estable)
37822,0.3056,4_Bajo,23,47,885.64,1,Cross-sell prioritario (mono-póliza estable)
37823,0.344,4_Bajo,71,127,1469.61,1,Cross-sell prioritario (mono-póliza estable)
37827,0.312,4_Bajo,21,135,1444.3,1,Cross-sell prioritario (mono-póliza estable)
37829,0.2631,4_Bajo,25,57,1297.52,1,Cross-sell prioritario (mono-póliza estable)
37833,0.2799,4_Bajo,33,172,1024.1,1,Cross-sell prioritario (mono-póliza estable)
37834,0.2813,4_Bajo,42,74,1084.54,1,Cross-sell prioritario (mono-póliza estable)
37836,0.2687,4_Bajo,64,83,769.22,1,Cross-sell prioritario (mono-póliza estable)
37844,0.3216,4_Bajo,23,119,992.91,1,Cross-sell prioritario (mono-póliza estable)
37848,0.1471,4_Bajo,31,75,1104.8,1,Cross-sell prioritario (mono-póliza estable)
37850,0.2323,4_Bajo,30,75,702.18,1,Cross-sell prioritario (mono-póliza estable)
37852,0.3031,4_Bajo,31,160,1744.65,1,Cross-sell prioritario (mono-póliza estable)
37854,0.1944,4_Bajo,81,133,758.02,1,Cross-sell prioritario (mono-póliza estable)
37857,0.3311,4_Bajo,34,75,958.5,1,Cross-sell prioritario (mono-póliza estable)
37858,0.3425,4_Bajo,69,50,1222.91,1,Cross-sell prioritario (mono-póliza estable)
37863,0.2558,4_Bajo,23,163,1257.2,1,Cross-sell prioritario (mono-póliza estable)
37866,0.1887,4_Bajo,58,165,1008.0,1,Cross-sell prioritario (mono-póliza estable)
37871,0.3078,4_Bajo,38,113,753.68,1,Cross-sell prioritario (mono-póliza estable)
37875,0.3276,4_Bajo,42,174,1261.32,1,Cross-sell prioritario (mono-póliza estable)
37879,0.2656,4_Bajo,55,107,1232.18,1,Cross-sell prioritario (mono-póliza estable)
37883,0.2436,4_Bajo,72,171,1212.26,1,Cross-sell prioritario (mono-póliza estable)
37886,0.2305,4_Bajo,39,80,1266.52,1,Cross-sell prioritario (mono-póliza estable)
37887,0.2932,4_Bajo,45,25,1843.98,1,Cross-sell prioritario (mono-póliza estable)
37888,0.3091,4_Bajo,57,96,621.18,1,Cross-sell prioritario (mono-póliza estable)
37894,0.3419,4_Bajo,64,124,1038.62,1,Cross-sell prioritario (mono-póliza estable)
37898,0.1175,4_Bajo,54,83,692.91,1,Cross-sell prioritario (mono-póliza estable)
37902,0.2862,4_Bajo,78,42,1659.88,1,Cross-sell prioritario (mono-póliza estable)
37903,0.2472,4_Bajo,29,99,1048.49,1,Cross-sell prioritario (mono-póliza estable)
37904,0.3479,4_Bajo,44,85,1129.54,1,Cross-sell prioritario (mono-póliza estable)
37907,0.2562,4_Bajo,66,60,1937.6,1,Cross-sell prioritario (mono-póliza estable)
37908,0.3367,4_Bajo,20,42,1067.54,1,Cross-sell prioritario (mono-póliza estable)
37910,0.2548,4_Bajo,64,167,812.76,1,Cross-sell prioritario (mono-póliza estable)
37916,0.2388,4_Bajo,18,124,1135.44,1,Cross-sell prioritario (mono-póliza estable)
37917,0.2838,4_Bajo,56,18,2572.79,1,Cross-sell prioritario (mono-póliza estable)
37926,0.2329,4_Bajo,70,139,1189.94,1,Cross-sell prioritario (mono-póliza estable)
