customer_id,predicted_churn_probability,risk_bucket,risk_score,age,customer_tenure_months,current_premium,num_policies,missed_payment_flag,complaint_flag,coverage_downgrade_flag,quote_requested_flag,premium_change_pct,recommended_action
8269,0.5679,2_Alto,1,27,78,1567.76,1,0,0,0,1,0.0471,2_Email personalizado + descuento permanencia
49275,0.5679,2_Alto,1,73,54,790.66,1,0,0,0,0,-0.0397,2_Email personalizado + descuento permanencia
32281,0.5678,2_Alto,2,79,103,1603.12,1,0,0,1,0,0.1245,2_Email personalizado + descuento permanencia
42635,0.5677,2_Alto,1,77,103,1088.72,1,0,0,0,0,0.1331,2_Email personalizado + descuento permanencia
15667,0.5677,2_Alto,1,46,44,1232.47,1,0,0,0,0,0.1499,2_Email personalizado + descuento permanencia
49291,0.5677,2_Alto,1,71,4,1465.22,1,0,0,1,0,-0.0442,2_Email personalizado + descuento permanencia
18585,0.5676,2_Alto,1,72,30,1186.01,1,0,0,0,0,0.1339,2_Email personalizado + descuento permanencia
4500,0.5676,2_Alto,1,41,155,1664.71,1,0,0,0,0,0.193,2_Email personalizado + descuento permanencia
19394,0.5676,2_Alto,2,49,123,1275.83,1,0,0,1,0,0.15,2_Email personalizado + descuento permanencia
20983,0.5676,2_Alto,1,65,31,2096.25,1,0,0,0,0,0.146,2_Email personalizado + descuento permanencia
49696,0.5676,2_Alto,0,22,5,762.73,1,0,0,0,0,0.0344,2_Email personalizado + descuento permanencia
1108,0.5676,2_Alto,0,79,2,1252.78,1,0,0,0,0,0.0305,2_Email personalizado + descuento permanencia
37405,0.5675,2_Alto,1,78,53,1493.84,1,0,0,0,0,0.1195,2_Email personalizado + descuento permanencia
41751,0.5675,2_Alto,2,34,65,1045.25,1,0,0,1,0,0.0008,2_Email personalizado + descuento permanencia
373,0.5675,2_Alto,1,45,35,1749.41,1,0,0,0,0,0.0947,2_Email personalizado + descuento permanencia
47824,0.5675,2_Alto,0,83,93,577.86,1,0,0,0,0,0.0566,2_Email personalizado + descuento permanencia
14341,0.5675,2_Alto,1,30,16,793.27,1,0,0,0,0,0.1655,2_Email personalizado + descuento permanencia
47576,0.5675,2_Alto,0,83,166,261.78,1,0,0,0,0,0.084,2_Email personalizado + descuento permanencia
6209,0.5675,2_Alto,1,37,105,704.54,1,0,0,0,0,0.2006,2_Email personalizado + descuento permanencia
9598,0.5675,2_Alto,1,75,15,1828.97,1,0,0,0,0,-0.0082,2_Email personalizado + descuento permanencia
40473,0.5674,2_Alto,1,85,117,882.23,1,0,0,0,0,0.1866,2_Email personalizado + descuento permanencia
20605,0.5673,2_Alto,0,45,2,2419.58,1,0,0,0,0,0.0188,2_Email personalizado + descuento permanencia
32279,0.5673,2_Alto,3,39,159,819.2,1,0,0,1,1,0.1319,2_Email personalizado + descuento permanencia
19318,0.5673,2_Alto,0,81,20,812.82,1,0,0,0,0,0.0967,2_Email personalizado + descuento permanencia
7056,0.5673,2_Alto,1,28,6,1137.69,1,0,0,0,0,-0.0393,2_Email personalizado + descuento permanencia
47317,0.5673,2_Alto,1,68,74,738.44,1,0,0,0,0,0.1104,2_Email personalizado + descuento permanencia
21626,0.5672,2_Alto,0,38,130,1721.12,3,0,0,0,0,0.0261,2_Email personalizado + descuento permanencia
11479,0.5672,2_Alto,1,29,157,718.3,1,0,0,0,0,0.181,2_Email personalizado + descuento permanencia
35343,0.5672,2_Alto,2,47,135,228.54,1,0,0,1,0,0.1174,2_Email personalizado + descuento permanencia
22974,0.5672,2_Alto,0,82,29,491.74,1,0,0,0,0,0.0715,2_Email personalizado + descuento permanencia
16602,0.5672,2_Alto,1,65,11,1104.58,1,0,0,0,0,-0.0206,2_Email personalizado + descuento permanencia
17139,0.5672,2_Alto,1,31,140,599.33,1,0,0,0,0,0.1083,2_Email personalizado + descuento permanencia
12055,0.5671,2_Alto,1,67,25,817.54,1,0,0,0,0,0.0343,2_Email personalizado + descuento permanencia
21264,0.5671,2_Alto,1,38,99,947.79,1,0,0,0,0,-0.1042,2_Email personalizado + descuento permanencia
11216,0.5671,2_Alto,2,58,14,784.62,1,0,0,0,1,0.1416,2_Email personalizado + descuento permanencia
26411,0.5671,2_Alto,1,40,161,2287.37,1,0,0,0,0,0.2229,2_Email personalizado + descuento permanencia
31693,0.567,2_Alto,1,63,73,834.8,1,0,0,0,0,0.1329,2_Email personalizado + descuento permanencia
17992,0.567,2_Alto,1,81,73,1017.34,1,0,0,0,0,0.1175,2_Email personalizado + descuento permanencia
20887,0.567,2_Alto,2,38,156,1175.21,1,0,0,1,0,0.1779,2_Email personalizado + descuento permanencia
35423,0.567,2_Alto,1,78,169,877.45,1,0,0,0,0,0.1342,2_Email personalizado + descuento permanencia
16414,0.567,2_Alto,1,45,31,1123.64,1,0,0,0,0,0.0835,2_Email personalizado + descuento permanencia
5210,0.567,2_Alto,1,20,136,1303.88,1,0,0,0,0,0.1501,2_Email personalizado + descuento permanencia
37885,0.567,2_Alto,1,40,17,1176.0,1,0,0,0,0,0.2449,2_Email personalizado + descuento permanencia
3584,0.567,2_Alto,2,38,12,794.19,3,0,0,0,1,0.2131,2_Email personalizado + descuento permanencia
47515,0.5669,2_Alto,2,43,168,652.75,1,0,0,0,1,0.1855,2_Email personalizado + descuento permanencia
3194,0.5669,2_Alto,1,31,114,1214.01,1,0,0,0,0,0.0627,2_Email personalizado + descuento permanencia
32296,0.5669,2_Alto,1,31,34,1641.13,1,0,0,1,0,0.0681,2_Email personalizado + descuento permanencia
7067,0.5669,2_Alto,1,18,28,1859.85,2,0,0,0,0,0.1049,2_Email personalizado + descuento permanencia
42803,0.5669,2_Alto,1,81,128,939.3,1,0,0,0,0,0.118,2_Email personalizado + descuento permanencia
24705,0.5668,2_Alto,1,29,56,1995.26,1,0,0,0,0,0.2297,2_Email personalizado + descuento permanencia
42016,0.5668,2_Alto,1,82,100,829.38,1,0,0,0,0,0.1031,2_Email personalizado + descuento permanencia
45293,0.5667,2_Alto,0,85,164,172.41,1,0,0,0,0,0.0567,2_Email personalizado + descuento permanencia
4419,0.5667,2_Alto,2,66,148,965.32,1,0,0,0,1,0.1291,2_Email personalizado + descuento permanencia
32707,0.5667,2_Alto,0,21,24,956.08,1,0,0,0,0,0.0931,2_Email personalizado + descuento permanencia
23833,0.5667,2_Alto,2,55,35,988.92,1,0,0,1,0,0.1382,2_Email personalizado + descuento permanencia
34517,0.5667,2_Alto,1,79,41,815.17,1,0,0,0,0,0.1161,2_Email personalizado + descuento permanencia
13204,0.5667,2_Alto,1,25,46,867.75,1,0,0,0,0,0.1744,2_Email personalizado + descuento permanencia
14946,0.5666,2_Alto,1,42,25,1000.27,1,0,0,0,0,0.136,2_Email personalizado + descuento permanencia
16560,0.5666,2_Alto,0,39,15,1685.5,1,0,0,0,0,0.0981,2_Email personalizado + descuento permanencia
19976,0.5666,2_Alto,2,73,31,1255.26,1,0,0,1,1,0.0366,2_Email personalizado + descuento permanencia
12703,0.5666,2_Alto,1,60,50,448.7,1,0,0,0,0,0.1331,2_Email personalizado + descuento permanencia
16785,0.5666,2_Alto,2,42,16,1299.36,1,0,0,0,1,0.1113,2_Email personalizado + descuento permanencia
45342,0.5666,2_Alto,1,40,151,1579.36,1,0,0,0,0,0.0919,2_Email personalizado + descuento permanencia
44450,0.5666,2_Alto,2,37,63,1091.64,1,0,0,1,0,0.1756,2_Email personalizado + descuento permanencia
18286,0.5666,2_Alto,1,33,52,1195.94,1,0,0,0,0,0.1348,2_Email personalizado + descuento permanencia
22828,0.5665,2_Alto,2,55,140,760.33,1,0,0,1,0,0.1381,2_Email personalizado + descuento permanencia
27236,0.5665,2_Alto,0,85,179,867.55,1,0,0,0,0,0.1,2_Email personalizado + descuento permanencia
1193,0.5665,2_Alto,1,29,174,953.74,1,0,0,0,0,0.1695,2_Email personalizado + descuento permanencia
26939,0.5665,2_Alto,1,75,130,778.17,1,0,0,0,0,0.1414,2_Email personalizado + descuento permanencia
10458,0.5665,2_Alto,2,31,33,332.98,1,0,1,1,0,-0.0151,2_Email personalizado + descuento permanencia
49985,0.5665,2_Alto,1,84,40,1110.09,1,0,0,0,0,0.1088,2_Email personalizado + descuento permanencia
37842,0.5665,2_Alto,2,81,34,809.79,1,0,0,1,0,-0.1189,2_Email personalizado + descuento permanencia
26009,0.5665,2_Alto,0,83,93,1085.88,1,0,0,0,0,0.084,2_Email personalizado + descuento permanencia
18437,0.5664,2_Alto,0,19,14,951.6,1,0,0,0,0,0.0818,2_Email personalizado + descuento permanencia
45225,0.5664,2_Alto,0,70,84,2286.47,1,0,0,0,0,0.0791,2_Email personalizado + descuento permanencia
434,0.5664,2_Alto,1,26,95,893.31,1,0,0,0,0,0.2648,2_Email personalizado + descuento permanencia
23950,0.5664,2_Alto,1,25,118,953.18,1,0,0,0,0,0.0711,2_Email personalizado + descuento permanencia
39574,0.5663,2_Alto,1,45,138,948.23,1,0,0,0,0,0.1472,2_Email personalizado + descuento permanencia
22206,0.5663,2_Alto,1,63,82,1175.11,1,0,0,0,0,0.1351,2_Email personalizado + descuento permanencia
26961,0.5663,2_Alto,2,44,30,1094.2,1,0,0,1,0,0.0083,2_Email personalizado + descuento permanencia
27415,0.5663,2_Alto,1,55,100,1718.15,1,0,0,0,0,0.0863,2_Email personalizado + descuento permanencia
32537,0.5662,2_Alto,0,84,148,163.58,1,0,0,0,0,0.0564,2_Email personalizado + descuento permanencia
23802,0.5662,2_Alto,1,24,171,1101.18,1,0,0,0,0,0.1753,2_Email personalizado + descuento permanencia
35948,0.5662,2_Alto,3,77,168,1787.29,1,0,0,1,1,0.1737,2_Email personalizado + descuento permanencia
4305,0.5662,2_Alto,2,63,85,957.85,1,0,0,0,1,0.1353,2_Email personalizado + descuento permanencia
9995,0.5662,2_Alto,0,83,129,1278.63,1,0,0,0,0,0.0855,2_Email personalizado + descuento permanencia
12417,0.5661,2_Alto,0,80,131,922.68,1,0,0,0,0,0.0974,2_Email personalizado + descuento permanencia
18024,0.5661,2_Alto,1,64,20,1410.19,1,0,0,0,0,0.016,2_Email personalizado + descuento permanencia
9129,0.5661,2_Alto,3,24,174,738.04,1,0,0,1,1,0.1349,2_Email personalizado + descuento permanencia
36935,0.5661,2_Alto,2,39,67,300.77,1,0,0,1,0,0.0273,2_Email personalizado + descuento permanencia
38645,0.5661,2_Alto,1,50,18,1278.04,1,0,0,0,0,0.2102,2_Email personalizado + descuento permanencia
47565,0.5661,2_Alto,2,41,42,642.92,1,0,0,0,1,0.1506,2_Email personalizado + descuento permanencia
1873,0.5661,2_Alto,1,59,63,1173.83,1,0,0,0,0,0.0793,2_Email personalizado + descuento permanencia
18049,0.5661,2_Alto,1,74,100,1333.16,1,0,0,0,0,0.1466,2_Email personalizado + descuento permanencia
10295,0.5661,2_Alto,0,70,143,1092.63,1,0,0,0,0,0.0499,2_Email personalizado + descuento permanencia
18718,0.566,2_Alto,1,59,80,603.96,1,0,0,0,0,0.1388,2_Email personalizado + descuento permanencia
20179,0.566,2_Alto,2,29,63,133.93,1,0,0,0,1,-0.0068,2_Email personalizado + descuento permanencia
10537,0.566,2_Alto,1,26,94,1077.41,1,0,0,0,0,0.0663,2_Email personalizado + descuento permanencia
25250,0.566,2_Alto,1,81,31,1147.67,1,0,0,0,0,0.0041,2_Email personalizado + descuento permanencia
5725,0.566,2_Alto,2,32,130,567.05,1,0,0,1,0,0.1336,2_Email personalizado + descuento permanencia
11109,0.566,2_Alto,1,33,72,1171.99,1,0,0,0,0,0.0988,2_Email personalizado + descuento permanencia
13163,0.566,2_Alto,0,82,112,934.86,1,0,0,0,0,0.0875,2_Email personalizado + descuento permanencia
1435,0.566,2_Alto,1,39,158,1584.61,1,0,0,0,0,0.0234,2_Email personalizado + descuento permanencia
30013,0.5659,2_Alto,1,79,30,1471.8,1,0,0,0,0,0.1126,2_Email personalizado + descuento permanencia
29443,0.5659,2_Alto,0,77,178,1455.33,1,0,0,0,0,0.0791,2_Email personalizado + descuento permanencia
2534,0.5659,2_Alto,1,29,131,1058.02,1,0,0,0,0,0.1769,2_Email personalizado + descuento permanencia
41964,0.5658,2_Alto,2,68,34,943.05,1,0,0,0,1,-0.1017,2_Email personalizado + descuento permanencia
1194,0.5658,2_Alto,2,65,101,1846.46,1,0,0,1,0,0.1487,2_Email personalizado + descuento permanencia
21533,0.5658,2_Alto,2,56,162,1318.94,1,0,0,0,1,0.1483,2_Email personalizado + descuento permanencia
44603,0.5658,2_Alto,0,78,1,1488.77,1,0,0,0,0,0.0446,2_Email personalizado + descuento permanencia
12039,0.5658,2_Alto,1,65,169,1039.7,1,0,0,0,0,0.141,2_Email personalizado + descuento permanencia
19937,0.5658,2_Alto,1,71,22,551.58,1,0,0,1,0,0.0507,2_Email personalizado + descuento permanencia
27633,0.5658,2_Alto,1,69,80,976.55,1,0,0,0,0,0.1769,2_Email personalizado + descuento permanencia
7052,0.5658,2_Alto,1,47,74,262.42,1,0,0,0,0,0.1364,2_Email personalizado + descuento permanencia
49237,0.5657,2_Alto,1,24,8,2115.56,1,0,0,0,0,0.0189,2_Email personalizado + descuento permanencia
6547,0.5657,2_Alto,1,64,151,1294.44,1,0,0,0,0,0.1951,2_Email personalizado + descuento permanencia
42896,0.5656,2_Alto,1,58,46,918.29,1,0,0,0,0,0.1848,2_Email personalizado + descuento permanencia
30332,0.5656,2_Alto,2,31,100,714.25,1,0,0,1,0,0.1515,2_Email personalizado + descuento permanencia
26158,0.5656,2_Alto,1,67,155,675.76,1,0,0,0,0,0.1992,2_Email personalizado + descuento permanencia
44183,0.5656,2_Alto,1,18,180,1515.71,1,0,0,0,0,0.2948,2_Email personalizado + descuento permanencia
40395,0.5656,2_Alto,1,21,33,1262.62,1,0,0,0,1,0.0605,2_Email personalizado + descuento permanencia
13038,0.5655,2_Alto,2,32,68,994.81,1,0,0,0,1,0.1346,2_Email personalizado + descuento permanencia
45228,0.5655,2_Alto,1,76,150,1280.04,1,0,0,1,0,0.0513,2_Email personalizado + descuento permanencia
1969,0.5655,2_Alto,1,75,134,1105.3,1,0,0,0,0,0.1357,2_Email personalizado + descuento permanencia
25858,0.5655,2_Alto,1,23,104,2224.56,1,0,0,0,0,-0.0549,2_Email personalizado + descuento permanencia
14686,0.5655,2_Alto,1,77,62,1238.16,1,0,0,0,0,0.0301,2_Email personalizado + descuento permanencia
35906,0.5654,2_Alto,2,24,140,471.15,1,0,0,0,1,0.1278,2_Email personalizado + descuento permanencia
12505,0.5654,2_Alto,3,49,81,1043.02,1,0,0,1,1,0.1308,2_Email personalizado + descuento permanencia
49525,0.5653,2_Alto,1,85,143,862.73,1,0,0,0,0,0.1009,2_Email personalizado + descuento permanencia
16556,0.5653,2_Alto,3,68,18,966.82,4,0,0,1,1,0.1397,2_Email personalizado + descuento permanencia
21328,0.5653,2_Alto,1,70,40,1406.25,1,0,0,0,0,0.1652,2_Email personalizado + descuento permanencia
45197,0.5653,2_Alto,2,49,42,782.58,1,0,0,0,1,0.1064,2_Email personalizado + descuento permanencia
9997,0.5652,2_Alto,1,85,97,718.91,1,0,0,0,0,0.1219,2_Email personalizado + descuento permanencia
36804,0.5652,2_Alto,2,46,11,926.19,1,0,0,0,1,-0.1056,2_Email personalizado + descuento permanencia
8429,0.5651,2_Alto,2,56,143,933.82,1,0,0,0,1,0.2053,2_Email personalizado + descuento permanencia
6569,0.5651,2_Alto,1,28,172,1106.15,1,0,0,0,0,0.1106,2_Email personalizado + descuento permanencia
48616,0.5651,2_Alto,0,79,49,1148.48,1,0,0,0,0,0.0668,2_Email personalizado + descuento permanencia
27076,0.565,2_Alto,0,79,7,1791.25,1,0,0,0,0,0.0343,2_Email personalizado + descuento permanencia
4392,0.565,2_Alto,2,73,69,1417.64,1,0,0,1,1,-0.0939,2_Email personalizado + descuento permanencia
23521,0.5649,2_Alto,2,67,94,1168.41,1,0,0,0,1,0.1305,2_Email personalizado + descuento permanencia
4858,0.5649,2_Alto,1,60,15,725.84,1,0,0,0,1,0.0661,2_Email personalizado + descuento permanencia
40520,0.5649,2_Alto,1,81,27,1456.72,1,0,0,0,0,0.1383,2_Email personalizado + descuento permanencia
7019,0.5649,2_Alto,3,49,14,1312.41,4,1,0,0,0,0.1062,2_Email personalizado + descuento permanencia
49963,0.5649,2_Alto,1,73,75,1171.56,1,0,0,0,0,0.1882,2_Email personalizado + descuento permanencia
17496,0.5648,2_Alto,0,76,48,745.45,1,0,0,0,0,0.0927,2_Email personalizado + descuento permanencia
11945,0.5648,2_Alto,1,68,24,610.59,3,0,0,0,0,0.0843,2_Email personalizado + descuento permanencia
49064,0.5648,2_Alto,2,44,140,193.8,1,0,0,1,0,0.174,2_Email personalizado + descuento permanencia
8510,0.5648,2_Alto,2,75,51,667.72,1,0,0,0,1,0.1527,2_Email personalizado + descuento permanencia
15420,0.5647,2_Alto,1,63,44,1310.27,1,0,0,0,0,0.0752,2_Email personalizado + descuento permanencia
19117,0.5647,2_Alto,1,29,98,2177.99,1,0,0,1,0,0.0717,2_Email personalizado + descuento permanencia
29982,0.5647,2_Alto,0,79,23,1727.09,1,0,0,0,0,0.0365,2_Email personalizado + descuento permanencia
31127,0.5647,2_Alto,1,47,51,1472.9,1,0,0,0,0,-0.0523,2_Email personalizado + descuento permanencia
19422,0.5646,2_Alto,1,73,98,1941.61,1,0,0,0,0,0.1333,2_Email personalizado + descuento permanencia
13575,0.5646,2_Alto,2,61,57,135.56,1,0,0,1,0,-0.0029,2_Email personalizado + descuento permanencia
25279,0.5646,2_Alto,1,19,105,1514.94,1,0,0,0,1,0.0533,2_Email personalizado + descuento permanencia
3449,0.5645,2_Alto,0,59,92,1796.02,1,0,0,0,0,0.0149,2_Email personalizado + descuento permanencia
42844,0.5645,2_Alto,1,57,52,1049.91,1,0,0,0,0,0.0882,2_Email personalizado + descuento permanencia
38507,0.5645,2_Alto,1,62,41,654.01,1,0,0,0,0,0.0856,2_Email personalizado + descuento permanencia
256,0.5645,2_Alto,1,27,31,769.44,1,0,0,0,1,0.0789,2_Email personalizado + descuento permanencia
39035,0.5644,2_Alto,2,63,58,1317.03,1,0,0,1,0,-0.0832,2_Email personalizado + descuento permanencia
30724,0.5644,2_Alto,0,50,138,536.36,1,0,0,0,0,-0.0167,2_Email personalizado + descuento permanencia
46316,0.5644,2_Alto,1,50,37,880.34,1,0,0,0,0,0.2163,2_Email personalizado + descuento permanencia
6404,0.5644,2_Alto,1,80,74,1381.6,1,0,0,0,0,0.1167,2_Email personalizado + descuento permanencia
1141,0.5644,2_Alto,0,77,77,268.35,1,0,0,0,0,0.0796,2_Email personalizado + descuento permanencia
25313,0.5644,2_Alto,1,29,134,717.56,1,0,0,0,0,0.1573,2_Email personalizado + descuento permanencia
2725,0.5643,2_Alto,1,71,131,648.41,1,0,0,0,0,0.1497,2_Email personalizado + descuento permanencia
41367,0.5643,2_Alto,0,82,102,881.81,1,0,0,0,0,0.0748,2_Email personalizado + descuento permanencia
1844,0.5643,2_Alto,1,75,95,1712.1,1,0,0,0,0,0.1387,2_Email personalizado + descuento permanencia
46555,0.5643,2_Alto,0,26,4,408.32,1,0,0,0,0,0.0307,2_Email personalizado + descuento permanencia
8470,0.5643,2_Alto,1,22,16,887.67,1,0,0,0,1,0.0023,2_Email personalizado + descuento permanencia
7462,0.5643,2_Alto,1,81,28,1008.19,1,0,0,0,0,0.0091,2_Email personalizado + descuento permanencia
34371,0.5642,2_Alto,2,29,157,2384.55,1,0,0,1,0,0.1598,2_Email personalizado + descuento permanencia
19161,0.5642,2_Alto,2,33,126,811.44,1,0,0,1,0,0.1367,2_Email personalizado + descuento permanencia
48628,0.5642,2_Alto,1,53,56,633.59,1,0,0,0,0,0.1447,2_Email personalizado + descuento permanencia
42621,0.5642,2_Alto,1,73,32,1083.28,1,0,0,0,0,-0.0061,2_Email personalizado + descuento permanencia
7160,0.5642,2_Alto,2,23,104,775.82,1,0,0,0,1,0.1777,2_Email personalizado + descuento permanencia
46770,0.5641,2_Alto,0,82,19,1473.4,1,0,0,0,0,0.0296,2_Email personalizado + descuento permanencia
37545,0.564,2_Alto,1,34,178,1126.63,1,0,0,0,0,0.1623,2_Email personalizado + descuento permanencia
10670,0.564,2_Alto,2,42,160,588.82,1,0,0,1,0,0.1613,2_Email personalizado + descuento permanencia
17430,0.564,2_Alto,0,18,27,822.72,1,0,0,0,0,0.0512,2_Email personalizado + descuento permanencia
7629,0.564,2_Alto,1,66,106,813.11,1,0,0,0,0,0.0885,2_Email personalizado + descuento permanencia
36303,0.5639,2_Alto,1,82,115,270.82,1,0,0,0,0,0.1819,2_Email personalizado + descuento permanencia
18875,0.5639,2_Alto,1,54,111,888.08,1,0,0,0,0,0.1873,2_Email personalizado + descuento permanencia
21139,0.5639,2_Alto,2,36,34,1147.46,1,0,0,0,1,0.1381,2_Email personalizado + descuento permanencia
14380,0.5639,2_Alto,2,62,146,1011.88,1,0,0,1,0,0.139,2_Email personalizado + descuento permanencia
36487,0.5639,2_Alto,1,73,125,964.54,1,0,0,0,0,0.1388,2_Email personalizado + descuento permanencia
7977,0.5639,2_Alto,1,22,66,780.24,1,0,0,1,0,0.0275,2_Email personalizado + descuento permanencia
24810,0.5638,2_Alto,2,81,121,1102.94,1,0,0,1,0,0.1401,2_Email personalizado + descuento permanencia
31973,0.5638,2_Alto,1,79,87,1088.02,1,0,0,0,0,0.1177,2_Email personalizado + descuento permanencia
19680,0.5638,2_Alto,1,83,136,1335.0,1,0,0,0,0,0.113,2_Email personalizado + descuento permanencia
13832,0.5638,2_Alto,0,78,169,1106.79,1,0,0,0,0,0.0625,2_Email personalizado + descuento permanencia
22700,0.5637,2_Alto,1,83,129,623.71,1,0,0,0,0,0.1057,2_Email personalizado + descuento permanencia
21426,0.5636,2_Alto,1,51,18,230.02,1,0,0,0,0,0.1323,2_Email personalizado + descuento permanencia
43890,0.5636,2_Alto,1,31,151,172.62,1,0,0,0,0,0.1696,2_Email personalizado + descuento permanencia
20781,0.5636,2_Alto,1,53,69,1433.51,1,0,0,0,0,0.0834,2_Email personalizado + descuento permanencia
19101,0.5636,2_Alto,0,83,43,960.76,1,0,0,0,0,0.0555,2_Email personalizado + descuento permanencia
15072,0.5636,2_Alto,0,83,117,1269.35,1,0,0,0,0,0.0832,2_Email personalizado + descuento permanencia
23167,0.5636,2_Alto,0,77,14,1736.31,1,0,0,0,0,0.0231,2_Email personalizado + descuento permanencia
722,0.5635,2_Alto,1,81,56,1713.56,1,0,0,0,0,0.105,2_Email personalizado + descuento permanencia
19731,0.5635,2_Alto,1,81,180,1531.28,1,0,0,0,1,0.0539,2_Email personalizado + descuento permanencia
32823,0.5635,2_Alto,1,26,107,610.85,1,0,0,0,0,0.1498,2_Email personalizado + descuento permanencia
16972,0.5635,2_Alto,0,74,38,859.74,1,0,0,0,0,0.0611,2_Email personalizado + descuento permanencia
31019,0.5635,2_Alto,2,53,40,1918.83,1,0,1,1,0,-0.0667,2_Email personalizado + descuento permanencia
38166,0.5635,2_Alto,1,67,40,1224.57,1,0,0,0,0,0.1243,2_Email personalizado + descuento permanencia
25943,0.5635,2_Alto,2,39,33,824.07,1,0,0,0,1,0.148,2_Email personalizado + descuento permanencia
7193,0.5634,2_Alto,2,56,119,1116.57,1,0,0,0,1,0.1553,2_Email personalizado + descuento permanencia
6009,0.5634,2_Alto,1,22,13,840.05,1,0,0,1,0,-0.0023,2_Email personalizado + descuento permanencia
29574,0.5634,2_Alto,1,76,129,441.38,1,0,0,0,0,0.1236,2_Email personalizado + descuento permanencia
44565,0.5634,2_Alto,1,53,56,753.83,1,0,0,0,0,0.134,2_Email personalizado + descuento permanencia
10079,0.5634,2_Alto,0,82,180,1929.51,1,0,0,0,0,0.0888,2_Email personalizado + descuento permanencia
27862,0.5634,2_Alto,1,75,145,764.97,1,0,0,0,0,0.1433,2_Email personalizado + descuento permanencia
5889,0.5634,2_Alto,2,63,42,910.38,1,0,0,0,1,0.1336,2_Email personalizado + descuento permanencia
23755,0.5633,2_Alto,1,30,30,1091.56,1,0,0,0,0,0.0537,2_Email personalizado + descuento permanencia
49934,0.5633,2_Alto,0,20,40,923.48,1,0,0,0,0,0.0685,2_Email personalizado + descuento permanencia
30578,0.5633,2_Alto,1,70,143,1184.45,1,0,0,0,0,0.1803,2_Email personalizado + descuento permanencia
22877,0.5632,2_Alto,1,38,131,1356.6,1,0,0,0,0,0.1932,2_Email personalizado + descuento permanencia
33268,0.5632,2_Alto,1,27,54,653.28,1,0,0,1,0,0.0738,2_Email personalizado + descuento permanencia
4687,0.5632,2_Alto,1,82,118,1162.84,1,0,0,0,0,0.1202,2_Email personalizado + descuento permanencia
24203,0.5632,2_Alto,0,84,24,1327.47,1,0,0,0,0,0.088,2_Email personalizado + descuento permanencia
48462,0.5631,2_Alto,1,19,164,222.43,1,0,0,0,0,0.1128,2_Email personalizado + descuento permanencia
3491,0.5631,2_Alto,2,25,169,1069.05,1,0,0,0,1,0.1393,2_Email personalizado + descuento permanencia
42571,0.5631,2_Alto,1,53,91,1136.47,1,0,0,0,0,0.1529,2_Email personalizado + descuento permanencia
46600,0.5631,2_Alto,0,83,93,942.12,1,0,0,0,0,0.0772,2_Email personalizado + descuento permanencia
35507,0.563,2_Alto,1,28,90,1223.25,1,0,0,0,0,0.1786,2_Email personalizado + descuento permanencia
33036,0.5629,2_Alto,1,54,80,1001.38,1,0,0,0,0,0.1945,2_Email personalizado + descuento permanencia
46935,0.5629,2_Alto,3,36,63,595.26,2,0,0,0,1,0.1673,2_Email personalizado + descuento permanencia
25907,0.5629,2_Alto,0,73,35,1683.61,1,0,0,0,0,0.0649,2_Email personalizado + descuento permanencia
38756,0.5629,2_Alto,0,82,139,1740.55,1,0,0,0,0,0.0961,2_Email personalizado + descuento permanencia
564,0.5629,2_Alto,1,30,46,1278.49,1,0,0,1,0,0.0698,2_Email personalizado + descuento permanencia
2925,0.5628,2_Alto,2,46,14,1563.66,3,0,0,0,0,0.1082,2_Email personalizado + descuento permanencia
23951,0.5628,2_Alto,1,85,6,587.12,2,0,0,0,0,0.0411,2_Email personalizado + descuento permanencia
27877,0.5628,2_Alto,1,58,81,1325.64,1,0,0,0,0,0.1439,2_Email personalizado + descuento permanencia
28572,0.5627,2_Alto,2,28,39,637.23,1,0,0,0,1,0.1089,2_Email personalizado + descuento permanencia
14661,0.5627,2_Alto,2,57,88,1319.06,1,0,0,0,1,0.013,2_Email personalizado + descuento permanencia
30450,0.5627,2_Alto,2,54,96,886.27,1,0,0,0,1,0.1258,2_Email personalizado + descuento permanencia
25651,0.5627,2_Alto,1,85,89,1118.69,1,0,0,1,0,0.0965,2_Email personalizado + descuento permanencia
26019,0.5627,2_Alto,2,59,167,1162.52,1,0,0,0,1,0.1443,2_Email personalizado + descuento permanencia
202,0.5627,2_Alto,0,79,36,1611.15,1,0,0,0,0,0.0704,2_Email personalizado + descuento permanencia
4185,0.5627,2_Alto,1,21,8,1192.88,1,0,0,0,0,-0.063,2_Email personalizado + descuento permanencia
3245,0.5626,2_Alto,1,67,127,833.17,1,0,0,0,0,0.1863,2_Email personalizado + descuento permanencia
16438,0.5626,2_Alto,1,46,1,665.31,1,0,0,0,0,-0.0888,2_Email personalizado + descuento permanencia
24039,0.5626,2_Alto,1,81,164,1738.75,1,0,0,0,0,-0.0331,2_Email personalizado + descuento permanencia
43312,0.5625,2_Alto,2,36,46,1223.06,1,0,0,0,1,0.151,2_Email personalizado + descuento permanencia
25195,0.5625,2_Alto,2,76,174,734.23,1,0,0,0,1,0.1733,2_Email personalizado + descuento permanencia
45953,0.5625,2_Alto,2,53,144,1373.61,1,0,0,1,0,0.1467,2_Email personalizado + descuento permanencia
34062,0.5624,2_Alto,1,68,70,1439.55,1,0,0,1,0,0.0772,2_Email personalizado + descuento permanencia
